,smiles,Anti_Aging_Prob,AIC_Prob1,CS_Prob1,DNS_Prob1,EA_Prob1,GI_Prob1,LP_Prob1,MD_Prob1,SCE_Prob1,TA_Prob1,AMES_Prob1,BBB_Prob1,CYP1A2_Prob1,CYP2C19_Prob1,CYP2C9_Prob1,CYP2D6_Prob1,CYP3A4_Prob1,DILI_Prob1,Hepato_Prob1,hERG_Prob1,HLM_Prob1,MMP_Prob1,P-gp_Inhibitor_Prob1,P-gp_Substrate_Prob1,MRTD (mg/day)
34,NCCc1c[nH]c2c1cc(O)cc2.Cl,0.1156511858910705,0.23434475090950763,0.275635895084004,0.0019254585764286025,0.0038275309173032017,0.009259259259259259,0.8338155530471364,0.0053578373,0.7274,0.886,0.010965279,0.43271714,0.23165327,0.04992460857883576,0.043370526,0.1225619935389907,0.04491103260063485,0.07328785550652657,0.14501932538985973,0.05945188322451073,0.07591213,0.01011718,0.09615384615384616,0.12991006463960245,-6.3342798869137935
35,OC(=O)c1ccc(cc1)N,0.8661479727969559,0.0019525556279893599,0.22535622100608296,0.0117109187676044,0.8440049446071815,0.0,0.8629106526578579,0.004628108,0.4496,0.968,0.010567582,1.5151365e-07,0.0013191879,0.0782294945849768,0.007823469,0.05711606980935863,0.05841591724182751,0.6691121199672757,0.1794247128966386,0.03931659585625153,0.19375676,0.044784993,0.0,0.06212514422375577,-4.422064427875971
36,OC(=O)c1ccccc1O,0.9133937282431638,0.003350010459959852,0.18494291938305255,0.0032407782027178635,0.5562996039477605,0.0,0.9248288507376825,0.034393482,0.4,0.924,0.0008151252,2.5875173e-07,0.002833691,0.08755328574864268,0.037834242,0.05099634958499132,0.056802671269648115,0.7274280390856565,0.08542732327535861,0.05428440528817903,0.06189982,0.016608607,0.0,0.10487568925360854,-4.422064427875971
37,OC(=O)c1cc(O)c(c(c1)O)O,0.8822694192120927,0.02227194017434937,0.23153789860678856,0.012854002398157437,0.024639951348907833,0.0,0.8408595440354638,0.011032216,0.482,0.854,0.05126677,2.9904175e-08,0.0012545813,0.07436649312987333,0.032552768,0.049179795392264226,0.03930143045906959,0.656128319719602,0.18975516619783003,0.050008350659732366,0.08516902,0.05918586,0.0,0.13127402688298143,-4.422064427875971
38,O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C,0.8340937006100935,0.011945358318030157,0.5156544913659303,0.0021534062415244745,0.009248185324948347,0.0,0.251325163425078,0.01634147,0.4862,0.942,0.7191593,0.00027140861,0.00036234505,0.059731004316458496,0.04377232,0.04781961681168272,0.04254024819031547,0.6127201442752831,0.09118043631677462,0.1399801730125237,0.17442979,0.14088629,0.2668269230769231,0.41268440977484483,-5.471534081478993
39,C[C@H](CCC[C@@H](CCCC(C)C)C)CCC/C(=C/CC1=C(C)C(=O)c2c(C1=O)cccc2)/C,0.9203276363321066,0.03399408375505831,0.5515034801676135,0.4313028926478458,0.007461247039225341,0.0,0.9056755819372919,0.097904555,0.4794,0.502,0.056288388,0.10120242,0.0054696896,0.12760634435811546,0.09021794,0.04911562661812239,0.06541131505746199,0.41579294900672686,0.1524203398451733,0.05540706353661605,0.19253615,0.39033964,0.5144230769230769,0.8231964504834747,-4.833955643188683
40,OC(=O)/C=C/c1ccc(cc1)O,0.8675489225513302,0.2765169203532434,0.3347278021452803,0.024456334720341356,0.9505311046927417,0.0,0.4740516077638342,0.023678306,0.4804,0.834,0.002201317,5.296493e-06,0.06226669,0.05627923409021573,0.20396075,0.048527722059249864,0.04903311070846499,0.670427112637192,0.14568267423946013,0.06667377421334432,0.20473474,0.36871973,0.028846153846153848,0.07501556379097345,-4.422064427875971
41,OC(=O)Cc1c[nH]c2c1cccc2,0.5515138204008692,0.36650742704317985,0.21574394033777927,0.0019193740164467619,0.004923691890629994,0.0,0.5133576445760505,0.014131857,0.6358,0.926,7.0725415e-05,0.08109057,0.0036819181,0.0781765596450383,0.013104438,0.0541101191646706,0.05535465851668105,0.28610830773402907,0.15656115746389476,0.0598581748480147,0.01426887,0.040322416,0.04807692307692308,0.08132434695880543,-4.422064427875971
42,OC(=O)CCc1c[nH]c2c1cccc2,0.580837577875088,0.2787133211486382,0.20424845337460273,0.0005975456115287136,0.0052404955823184265,0.0,0.3434467261126961,0.10676638,0.523,0.946,9.667806e-06,0.11835156,0.0069028577,0.07039803813221884,0.02275934,0.048481507035127075,0.06917549216896031,0.3137921254266333,0.09498092012701402,0.06166615317699677,0.11521666,0.047751017,0.038461538461538464,0.10747330333127258,-4.422064427875971
43,OC(=O)Cc1ccc(cc1)O,0.8984469164347739,0.0037970455314941896,0.2361615362164225,0.004242687497825683,0.09349510367241301,0.0,0.8937767915258509,0.0034326809,0.4206,0.944,0.002317042,2.0667742e-06,0.00016211443,0.05485500152596928,0.010588323,0.05081651229556282,0.049028508044627925,0.787893868757199,0.0708162541233249,0.03751434095089069,0.17100482,0.009819206,0.0,0.0516914460955598,-4.422064427875971
44,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)NCC(=O)O)C)C)O)C,0.8116279900425951,0.05690552240916722,0.5078838530651993,0.004819128218766127,0.00830227371455294,0.0,0.22067242108145685,0.010117103,0.527,0.768,0.83833003,7.2521846e-07,2.7765432e-06,0.04907409542716811,0.021550998,0.04382560014697962,0.053344064467959355,0.5,0.09041662047405646,0.13083882192909965,0.03629434,0.059430275,0.2764423076923077,0.5792928977129708,-6.3342798869137935
45,Cc1c[nH]c2c1cccc2,0.8292386955473816,0.08765042184256684,0.17950809670299508,0.0037250005077635565,0.03763677381463593,0.0,0.5794729906090759,0.2857302,0.3458,0.962,0.063744314,0.9999602,0.19945048,0.0839735888557066,0.0091388365,0.03325539430755334,0.057515760022233624,0.4795617136477126,0.11815931927816492,0.023930376148147962,0.779503,0.07756188,0.07692307692307693,0.23682087442777178,-4.422064427875971
46,C/C(=C\CC/C(=C/CC1=C(C)C(=O)c2c(C1=O)cccc2)/C)/CC/C=C(/CCC=C(C)C)\C,0.8927914691074723,0.08713915636198072,0.48855607566603265,0.9693610211383195,0.009629345602686959,0.0,0.9129295319969023,0.06947388,0.4598,0.526,0.0037348508,0.59233695,6.8983354e-05,0.09188816867375436,0.35897818,0.05330878784251538,0.06649860872682979,0.507644194287618,0.12846392977164178,0.10319990954337527,0.843047,0.139859,0.7179487179487178,0.8002995631001002,-4.833955643188683
47,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)NCCS(=O)(=O)[O-])C)C)O)C.[Na+].O,0.7581131973993768,0.14226955131115848,0.5490650327551191,0.0011593265023294706,0.007667147595829782,0.0,0.256463060603055,0.017489087,0.4712,0.728,0.28581807,1.791972e-06,2.5911572e-06,0.06359997472363157,0.012223565,0.058744726172384125,0.05357071880902045,0.33799204082194495,0.37118319788883003,0.06695553618559522,0.06778184,0.011392656,0.18990384615384615,0.7190371502486349,-6.3342798869137935
48,COc1cc(ccc1O)C(=O)O,0.8550419775608095,0.004804304510050619,0.302353513209829,0.01352327197090081,0.03641689444549966,0.0,0.8635398860747335,0.0014501764,0.4476,0.91,0.003647255,1.0119438e-06,0.0009139403,0.04530104522008715,0.08457113,0.055829279865205333,0.04135311629965517,0.6394601025658845,0.11294315707463001,0.05213965520735142,0.09407071,0.026017783,0.004807692307692308,0.08919362651560532,-4.422064427875971
49,NCCc1ccccc1.Cl,0.09141977492590923,0.1424239102503025,0.2583953086213103,0.0039055872577954333,0.015700936216027937,0.0,0.8664173152843455,0.002880874,0.488,0.99,6.9194444e-05,0.08667346,0.17147672,0.10841614055580591,0.007576868,0.08665785602669636,0.03957943579754139,0.28705599729137604,0.1252355106594218,0.021069980725703746,0.19796944,0.009840876,0.0,0.10161286851581573,-4.833955643188683
50,NCCc1ccccc1,0.07584206967727015,0.10652754500493952,0.25594896732958317,0.004459552818588151,0.005067852253285914,0.0,0.8859581994285496,0.0056931474,0.6498,0.948,0.013230228,0.00011519956,0.07200234,0.10428712205073719,0.028972808,0.04025314505390378,0.04418762383896376,0.18085172788327294,0.1108155966079332,0.022383330493619687,0.1382739,0.009746016,0.0,0.06253514884117568,-4.833955643188683
51,O=C(c1ccccc1)NCC(=O)O,0.8875579303621174,0.057264512655526394,0.19221009275532666,0.0021180126708435637,0.027644031566211955,0.0,0.8274242460629796,0.11243435,0.2076,0.914,0.00038758788,2.6830006e-05,0.011368573,0.03774615111555418,0.017815908,0.06431821427997891,0.03911880848280793,0.5828090058114439,0.08253340849213338,0.070891493040566,0.011676589,0.0038690986,0.02403846153846154,0.10043634733167266,-4.422064427875971
52,OC(=O)Cc1ccc(c(c1)O)O,0.3798319460184287,0.009652397947267528,0.16253020005054905,0.014406286502249288,0.0021843574784577396,0.0,0.8317238726326205,0.123730786,0.3754,0.94,0.8511858,8.686628e-08,0.001471846,0.07824363622984111,0.025945919,0.04280327444060362,0.032994137285724964,0.7587348640719399,0.09271907203526257,0.06199097758820587,0.20834355,0.043005038,0.0,0.07374004623565264,-4.422064427875971
53,COc1cc(ccc1O)CC(=O)O,0.24395301819911916,0.011778374684073908,0.2457768780638073,0.00890256164928865,0.005439169302578571,0.0,0.855461786601756,0.005609624,0.4436,0.952,0.20375496,1.5496299e-06,0.00030750697,0.055029876538265465,0.020042483,0.04911329677111688,0.03895531887986083,0.7426251931162442,0.08438622900547811,0.061364833934501525,0.045948237,0.018884886,0.04326923076923077,0.07027323520235294,-4.422064427875971
54,NCC(c1ccc(c(c1)O)O)O.Cl,0.1172253931938857,0.023013399534185575,0.13608241212125538,0.004984829020677157,0.003221773041708428,0.0,0.885841060919064,0.021450179,0.643,0.898,0.019628363,1.2035891e-06,0.007198714,0.03991063189992105,0.010266092,0.04079363516234834,0.021109285426325786,0.13434256530618283,0.26094974724371245,0.0902379614642179,0.06727486,0.011582569,0.0,0.07987989653366231,-4.422064427875971
55,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)NCC(=O)O)C)C)O)C,0.8354435766653958,0.028489776766096722,0.5997553858001166,0.008203276889106794,0.008556834085854493,0.0,0.30303596009994593,0.028692788,0.5752,0.812,0.45196393,3.7663267e-06,1.0321936e-05,0.04887900262923389,0.018351225,0.04552074190091447,0.08331265375134168,0.5176964083276695,0.06626535953334889,0.13134818396970208,0.086224124,0.06896008,0.36538461538461536,0.621454243457447,-6.3342798869137935
56,CC(C(O)C)O,0.9383345959815464,0.0018727077612397003,0.08360114794864794,0.004808354848275823,0.010193957291008018,0.0,0.9583102425557424,0.0010323294,0.437,0.914,0.053172275,2.916443e-05,0.00092502614,0.0627042379722576,0.028317733,0.06080449828554964,0.03821962604914393,0.4790986209739815,0.10005348390236463,0.03233599690197651,0.045837976,0.0027456132,0.0,0.0881243681906226,-3.842359740221374
