ID,DATE,AWAY,HOME
97,45587,TOR,CBJ
98,45587,DET,NYI
99,45587,WPG,STL
100,45587,VAN,CHI
101,45587,BOS,NSH
102,45587,PIT,CGY
103,45587,CAR,EDM
104,45587,OTT,UTA
105,45587,SJS,ANA
106,45587,COL,SEA
107,45587,LAK,VGK
108,45588,PHI,WSH
109,45589,DAL,BOS
110,45589,STL,TOR
111,45589,NJD,DET
112,45589,MIN,TBL
113,45589,FLA,NYR
114,45589,CAR,CGY
115,45589,COL,UTA
116,45589,WPG,SEA
117,45589,SJS,LAK
118,45590,OTT,VGK
119,45590,NYI,NJD
120,45590,NSH,CHI
121,45590,PIT,EDM
122,45591,DET,BUF
123,45591,MIN,PHI
124,45591,UTA,LAK
125,45591,TOR,BOS
126,45591,STL,MTL
127,45591,WSH,TBL
128,45591,ANA,NYR
129,45591,WPG,CGY
130,45591,FLA,NYI
131,45591,CBJ,NSH
132,45591,CHI,DAL
133,45591,PIT,VAN
134,45591,SJS,VGK
135,45591,CAR,SEA
136,45592,EDM,DET
137,45592,ANA,NJD
138,45592,MTL,PHI
139,45592,OTT,COL
140,45593,FLA,BUF
141,45593,NSH,TBL
142,45593,EDM,CBJ
143,45593,TOR,WPG
144,45593,CHI,COL
145,45593,SJS,UTA
146,45593,CAR,VAN
147,45593,CGY,VGK
148,45594,PHI,BOS
149,45594,SEA,MTL
150,45594,STL,OTT
151,45594,NYR,WSH
152,45594,ANA,NYI
153,45594,MIN,PIT
154,45594,LAK,SJS
155,45595,NYI,CBJ
156,45595,WPG,DET
157,45595,TBL,COL
158,45595,CGY,UTA
159,45595,NJD,VAN
160,45595,VGK,LAK
161,45596,SEA,TOR
162,45596,STL,PHI
163,45596,ANA,PIT
164,45596,MTL,WSH
165,45596,BOS,CAR
166,45596,EDM,NSH
167,45596,CHI,SJS
168,45597,NYI,BUF
169,45597,OTT,NYR
170,45597,WPG,CBJ
171,45597,TBL,MIN
172,45597,FLA,DAL
173,45597,NJD,CGY
174,45598,BOS,PHI
175,45598,CHI,LAK
176,45598,CBJ,WSH
177,45598,DAL,FLA
178,45598,SEA,OTT
179,45598,BUF,DET
180,45598,MTL,PIT
181,45598,TOR,STL
182,45598,COL,NSH
183,45598,UTA,VGK
184,45598,VAN,SJS
185,45599,NYI,NYR
186,45599,TBL,WPG
187,45599,SEA,BOS
188,45599,WSH,CAR
189,45599,TOR,MIN
190,45599,EDM,CGY
191,45599,CHI,ANA
192,45600,LAK,NSH
193,45600,NJD,EDM
194,45601,OTT,BUF
195,45601,BOS,TOR
196,45601,CGY,MTL
197,45601,PHI,CAR
198,45601,PIT,NYI
199,45601,TBL,STL
200,45601,LAK,MIN
201,45601,UTA,WPG
202,45601,SEA,COL
203,45601,VAN,ANA
204,45601,CBJ,SJS
205,45602,NSH,WSH
206,45602,DET,CHI
207,45602,VGK,EDM
208,45603,CGY,BOS
209,45603,NYI,OTT
210,45603,PHI,TBL
211,45603,NSH,FLA
212,45603,MTL,NJD
213,45603,BUF,NYR
214,45603,PIT,CAR
215,45603,UTA,STL
216,45603,CHI,DAL
217,45603,COL,WPG
218,45603,VAN,LAK
219,45603,MIN,SJS
220,45604,DET,TOR
221,45604,PIT,WSH
222,45604,MIN,ANA
223,45604,VGK,SEA
224,45605,CGY,BUF
225,45605,PHI,FLA
226,45605,OTT,BOS
227,45605,MTL,TOR
228,45605,NYR,DET
229,45605,WSH,STL
230,45605,DAL,WPG
231,45605,NJD,NYI
232,45605,UTA,NSH
233,45605,CAR,COL
234,45605,CBJ,LAK
235,45605,EDM,VAN
236,45606,SJS,NJD
237,45606,MIN,CHI
238,45606,CBJ,ANA
239,45607,MTL,BUF
240,45607,SJS,PHI
241,45607,DAL,PIT
242,45607,LAK,CGY
243,45607,NSH,COL
244,45607,CAR,VGK
245,45608,OTT,TOR
246,45608,NJD,FLA
247,45608,WPG,NYR
248,45608,BOS,STL
249,45608,NYI,EDM
250,45608,CGY,VAN
251,45608,CBJ,SEA
252,45609,DET,PIT
253,45609,TOR,WSH
254,45609,CAR,UTA
255,45609,LAK,COL
256,45609,VGK,ANA
257,45610,STL,BUF
258,45610,PHI,OTT
259,45610,WPG,TBL
260,45610,NJD,FLA
261,45610,SJS,NYR
262,45610,BOS,DAL
263,45610,MTL,MIN
264,45610,NSH,EDM
265,45610,NYI,VAN
266,45610,CHI,SEA
267,45611,PIT,CBJ
268,45611,WSH,COL
269,45611,NSH,CGY
270,45611,VGK,UTA
271,45611,DET,ANA
272,45612,STL,BOS
273,45612,NYI,SEA
274,45612,EDM,TOR
275,45612,CBJ,MTL
276,45612,NJD,TBL
277,45612,WPG,FLA
278,45612,BUF,PHI
279,45612,SJS,PIT
280,45612,OTT,CAR
281,45612,DAL,MIN
282,45612,DET,LAK
283,45612,CHI,VAN
284,45613,STL,CAR
285,45613,NSH,VAN
286,45613,WSH,VGK
287,45613,NYR,SEA
288,45614,CBJ,BOS
289,45614,COL,PHI
290,45614,EDM,MTL
291,45614,ANA,DAL
292,45614,WSH,UTA
293,45614,DET,SJS
294,45615,EDM,OTT
295,45615,TBL,PIT
296,45615,MIN,STL
297,45615,FLA,WPG
298,45615,ANA,CHI
299,45615,NYI,CGY
300,45615,NYR,VAN
301,45616,VGK,TOR
302,45616,CAR,PHI
303,45616,SJS,DAL
304,45616,NSH,SEA
305,45616,BUF,LAK
306,45617,UTA,BOS
307,45617,VGK,OTT
308,45617,NYI,DET
309,45617,CAR,NJD
310,45617,COL,WSH
311,45617,TBL,CBJ
312,45617,SJS,STL
313,45617,FLA,CHI
314,45617,NYR,CGY
315,45617,MIN,EDM
316,45618,WPG,PIT
317,45618,BUF,ANA
318,45619,CHI,PHI
319,45619,MIN,CGY
320,45619,SEA,LAK
321,45619,COL,FLA
322,45619,VGK,MTL
323,45619,VAN,OTT
324,45619,BOS,DET
325,45619,DAL,TBL
326,45619,UTA,PIT
327,45619,NJD,WSH
328,45619,CAR,CBJ
329,45619,WPG,NSH
330,45619,STL,NYI
331,45619,BUF,SJS
332,45619,NYR,EDM
333,45620,UTA,TOR
334,45621,COL,TBL
335,45621,WSH,FLA
336,45621,NSH,NJD
337,45621,STL,NYR
338,45621,VGK,PHI
339,45621,DAL,CAR
340,45621,CGY,OTT
341,45621,DET,NYI
342,45621,WPG,MIN
343,45621,SEA,ANA
344,45621,LAK,SJS
345,45622,VAN,BOS
346,45622,UTA,MTL
347,45623,MIN,BUF
348,45623,STL,NJD
349,45623,NYR,CAR
350,45623,CGY,DET
351,45623,WSH,TBL
352,45623,TOR,FLA
353,45623,BOS,NYI
354,45623,VAN,PIT
355,45623,MTL,CBJ
356,45623,PHI,NSH
357,45623,DAL,CHI
358,45623,VGK,COL
359,45623,WPG,LAK
360,45623,ANA,SEA
361,45623,OTT,SJS
362,45625,NYR,PHI
363,45625,CHI,MIN
364,45625,VAN,BUF
365,45625,NJD,DET
366,45625,NYI,WSH
367,45625,FLA,CAR
368,45625,CGY,CBJ
369,45625,TBL,NSH
370,45625,LAK,ANA
371,45625,SEA,SJS
372,45625,PIT,BOS
373,45625,COL,DAL
374,45625,WPG,VGK
375,45625,EDM,UTA
376,45626,MTL,NYR
377,45626,CAR,FLA
378,45626,TOR,TBL
379,45626,WSH,NJD
380,45626,CGY,PIT
381,45626,PHI,STL
382,45626,OTT,LAK
383,45626,BUF,NYI
384,45626,NSH,MIN
385,45626,EDM,COL
386,45626,UTA,VGK
387,45626,SJS,SEA
388,45627,VAN,DET
389,45627,MTL,BOS
390,45627,CBJ,CHI
391,45627,WPG,DAL
392,45627,OTT,ANA
393,45628,NJD,NYR
394,45628,CHI,TOR
395,45628,DAL,UTA
396,45629,DET,BOS
397,45629,COL,BUF
398,45629,NYI,MTL
399,45629,FLA,PIT
400,45629,SJS,WSH
401,45629,SEA,CAR
402,45629,VAN,MIN
403,45629,STL,WPG
404,45629,CBJ,CGY
405,45629,EDM,VGK
406,45630,NSH,TOR
407,45630,BOS,CHI
408,45630,VGK,ANA
409,45630,DAL,LAK
410,45631,WPG,BUF
411,45631,NSH,MTL
412,45631,DET,OTT
413,45631,SJS,TBL
414,45631,FLA,PHI
415,45631,COL,CAR
416,45631,SEA,NYI
417,45631,STL,CGY
418,45631,CBJ,EDM
419,45632,WSH,TOR
420,45632,SEA,NJD
421,45632,PIT,NYR
422,45632,CBJ,VAN
423,45632,DAL,VGK
424,45632,MIN,ANA
425,45633,PHI,BOS
426,45633,UTA,BUF
427,45633,WPG,CHI
428,45633,CAR,NYI
429,45633,SJS,FLA
430,45633,WSH,MTL
431,45633,NSH,OTT
432,45633,COL,DET
433,45633,TOR,PIT
434,45633,MIN,LAK
435,45633,STL,EDM
436,45634,SEA,NYR
437,45634,TBL,VAN
438,45634,NYI,OTT
439,45634,CBJ,WPG
440,45634,COL,NJD
441,45634,UTA,PHI
442,45634,CGY,DAL
443,45635,DET,BUF
444,45635,CHI,NYR
445,45635,ANA,MTL
446,45636,TOR,NJD
447,45636,COL,PIT
448,45636,SJS,CAR
449,45636,PHI,CBJ
450,45636,LAK,NYI
451,45636,CGY,NSH
452,45636,BOS,WPG
453,45636,TBL,EDM
454,45636,MIN,UTA
455,45636,STL,VAN
456,45636,FLA,SEA
457,45637,NYR,BUF
458,45637,ANA,OTT
459,45638,ANA,TOR
460,45638,PIT,MTL
461,45638,LAK,NJD
462,45638,DET,PHI
463,45638,WSH,CBJ
464,45638,CHI,NYI
465,45638,SJS,STL
466,45638,NSH,DAL
467,45638,EDM,MIN
468,45638,VGK,WPG
469,45638,UTA,COL
470,45638,TBL,CGY
471,45638,FLA,VAN
472,45638,BOS,SEA
473,45639,OTT,CAR
474,45640,CHI,NJD
475,45640,LAK,NYR
476,45640,PHI,MIN
477,45640,VGK,EDM
478,45640,PIT,OTT
479,45640,TOR,DET
480,45640,BUF,WSH
481,45640,ANA,CBJ
482,45640,MTL,WPG
483,45640,STL,DAL
484,45640,NSH,COL
485,45640,FLA,CGY
486,45640,BOS,VAN
487,45640,UTA,SJS
488,45640,TBL,SEA
489,45641,NYI,CHI
490,45641,BUF,TOR
491,45641,CBJ,CAR
492,45641,NYR,STL
493,45641,VGK,MIN
494,45642,WSH,DAL
495,45642,FLA,EDM
496,45642,COL,VAN
497,45643,BUF,MTL
498,45643,CBJ,TBL
499,45643,LAK,PIT
500,45643,NYI,CAR
501,45643,NJD,STL
502,45643,NYR,NSH
503,45643,WSH,CHI
504,45643,BOS,CGY
505,45643,OTT,SEA
506,45643,WPG,SJS
507,45644,PHI,DET
508,45644,TOR,DAL
509,45644,FLA,MIN
510,45644,VAN,UTA
511,45644,WPG,ANA
512,45645,STL,TBL
513,45645,LAK,PHI
514,45645,NJD,CBJ
515,45645,PIT,NSH
516,45645,SEA,CHI
517,45645,OTT,CGY
518,45645,BOS,EDM
519,45645,VAN,VGK
520,45645,COL,SJS
521,45646,TOR,BUF
522,45646,MTL,DET
523,45646,STL,FLA
524,45646,CAR,WSH
525,45646,NYR,DAL
526,45646,UTA,MIN
527,45646,COL,ANA
528,45647,LAK,NSH
529,45647,CHI,CGY
530,45647,SJS,EDM
531,45647,BUF,BOS
532,45647,NYI,TOR
533,45647,DET,MTL
534,45647,PIT,NJD
535,45647,CBJ,PHI
536,45647,MIN,WPG
537,45647,OTT,VAN
538,45647,SEA,VGK
539,45648,CAR,NYR
540,45648,FLA,TBL
541,45648,LAK,WSH
542,45648,ANA,UTA
543,45648,SEA,COL
544,45648,OTT,EDM
545,45649,NYR,NJD
546,45649,WPG,TOR
547,45649,WSH,BOS
548,45649,STL,DET
549,45649,TBL,FLA
550,45649,PHI,PIT
551,45649,MTL,CBJ
552,45649,BUF,NYI
553,45649,CAR,NSH
554,45649,CHI,MIN
555,45649,SJS,VAN
556,45649,DAL,UTA
557,45649,ANA,VGK
558,45653,CHI,BUF
559,45653,TOR,DET
560,45653,CAR,NJD
561,45653,BOS,CBJ
562,45653,NSH,STL
563,45653,MIN,DAL
564,45653,COL,UTA
565,45653,VGK,SJS
566,45654,MTL,FLA
567,45654,SEA,VAN
568,45654,PHI,ANA
569,45654,EDM,LAK
570,45654,CBJ,BOS
571,45654,WSH,TOR
572,45654,NYR,TBL
573,45654,NJD,CAR
574,45654,OTT,WPG
575,45654,PIT,NYI
576,45654,CGY,SJS
577,45655,DAL,CHI
578,45655,EDM,ANA
579,45655,WSH,DET
580,45655,MTL,TBL
581,45655,NYI,PIT
582,45655,BUF,STL
583,45655,OTT,MIN
584,45655,CGY,VGK
585,45655,PHI,LAK
586,45656,NYR,FLA
587,45656,NSH,WPG
588,45656,UTA,SEA
589,45657,BOS,WSH
590,45657,NYI,TOR
591,45657,MTL,VGK
592,45657,STL,CHI
593,45657,PIT,DET
594,45657,CAR,CBJ
595,45657,BUF,DAL
596,45657,NSH,MIN
597,45657,WPG,COL
598,45657,NJD,ANA
599,45657,PHI,SJS
600,45657,VAN,CGY
601,45657,UTA,EDM
602,45658,NJD,LAK
603,45659,CAR,FLA
604,45659,BOS,NYR
605,45659,MIN,WSH
606,45659,DET,CBJ
607,45659,TOR,NYI
608,45659,OTT,DAL
609,45659,ANA,WPG
610,45659,BUF,COL
611,45659,UTA,CGY
612,45659,PHI,VGK
613,45659,VAN,SEA
614,45659,TBL,SJS
615,45660,PIT,FLA
616,45660,MTL,CHI
617,45660,OTT,STL
618,45660,ANA,EDM
619,45660,NSH,VAN
620,45661,NYR,WSH
621,45661,DET,WPG
622,45661,NJD,SJS
623,45661,BOS,TOR
624,45661,MIN,CAR
625,45661,STL,CBJ
626,45661,MTL,COL
627,45661,NSH,CGY
628,45661,UTA,DAL
629,45661,TBL,LAK
630,45661,BUF,VGK
631,45661,EDM,SEA
632,45662,NYR,CHI
633,45662,NYI,BOS
634,45662,PIT,CAR
635,45662,PHI,TOR
636,45662,TBL,ANA
637,45663,WSH,BUF
638,45663,VAN,MTL
639,45663,FLA,COL
640,45663,NJD,SEA
641,45664,EDM,BOS
642,45664,OTT,DET
643,45664,DAL,NYR
644,45664,TOR,PHI
645,45664,CBJ,PIT
646,45664,STL,MIN
647,45664,NSH,WPG
648,45664,CGY,ANA
649,45664,VGK,SJS
650,45665,VAN,WSH
651,45665,COL,CHI
652,45665,FLA,UTA
653,45665,CGY,LAK
654,45666,BUF,OTT
655,45666,BOS,TBL
656,45666,NJD,NYR
657,45666,DAL,PHI
658,45666,EDM,PIT
659,45666,TOR,CAR
660,45666,SEA,CBJ
661,45666,ANA,STL
662,45666,COL,MIN
663,45666,NYI,VGK
664,45667,CHI,DET
665,45667,MTL,WSH
666,45667,VAN,CAR
667,45667,LAK,WPG
668,45667,SJS,UTA
669,45668,BOS,FLA
670,45668,SEA,BUF
671,45668,OTT,PIT
672,45668,VAN,TOR
673,45668,DAL,MTL
674,45668,TBL,NJD
675,45668,ANA,PHI
676,45668,EDM,CHI
677,45668,CBJ,STL
678,45668,COL,WPG
679,45668,WSH,NSH
680,45668,NYI,UTA
681,45668,LAK,CGY
682,45668,NYR,VGK
683,45668,MIN,SJS
684,45669,SEA,DET
685,45669,DAL,OTT
686,45669,TBL,PIT
687,45669,ANA,CAR
688,45669,MIN,VGK
689,45670,FLA,PHI
690,45670,CGY,CHI
691,45670,LAK,EDM
692,45671,TBL,BOS
693,45671,DAL,TOR
694,45671,SJS,DET
695,45671,FLA,NJD
696,45671,SEA,PIT
697,45671,ANA,WSH
698,45671,PHI,CBJ
699,45671,OTT,NYI
700,45671,CGY,STL
701,45671,VGK,NSH
702,45671,VAN,WPG
703,45671,NYR,COL
704,45671,MTL,UTA
705,45672,CAR,BUF
706,45672,EDM,MIN
707,45673,NJD,TOR
708,45673,WSH,OTT
709,45673,ANA,TBL
710,45673,DET,FLA
711,45673,SJS,CBJ
712,45673,PHI,NYI
713,45673,CGY,STL
714,45673,CHI,NSH
715,45673,MTL,DAL
716,45673,SEA,WPG
717,45673,NYR,UTA
718,45673,EDM,COL
719,45673,LAK,VAN
720,45674,PIT,BUF
721,45674,VGK,CAR
722,45675,PHI,NJD
723,45675,BOS,OTT
724,45675,DAL,COL
725,45675,ANA,FLA
726,45675,TOR,MTL
727,45675,DET,TBL
728,45675,CBJ,NYR
729,45675,PIT,WSH
730,45675,CGY,WPG
731,45675,SJS,NYI
732,45675,VGK,CHI
733,45675,MIN,NSH
734,45675,STL,UTA
735,45675,EDM,VAN
736,45675,LAK,SEA
737,45676,OTT,NJD
738,45676,NYR,MTL
739,45676,DET,DAL
740,45677,SJS,BOS
741,45677,MIN,COL
742,45677,BUF,SEA
743,45677,STL,VGK
744,45677,TBL,TOR
745,45677,CBJ,NYI
746,45677,CAR,CHI
747,45677,WPG,UTA
748,45677,PIT,LAK
749,45678,TBL,MTL
750,45678,OTT,NYR
751,45678,DET,PHI
752,45678,SJS,NSH
753,45678,CAR,DAL
754,45678,WSH,EDM
755,45678,BUF,VAN
756,45678,FLA,ANA
757,45679,CBJ,TOR
758,45679,BOS,NJD
759,45679,WPG,COL
760,45679,FLA,LAK
761,45680,OTT,BOS
762,45680,MTL,DET
763,45680,PHI,NYR
764,45680,CBJ,CAR
765,45680,VGK,STL
766,45680,UTA,MIN
767,45680,BUF,CGY
768,45680,VAN,EDM
769,45680,PIT,ANA
770,45680,WSH,SEA
771,45680,NSH,SJS
772,45681,PHI,NYI
773,45681,TBL,CHI
774,45681,VGK,DAL
775,45681,UTA,WPG
776,45682,COL,BOS
777,45682,BUF,EDM
778,45682,PIT,SEA
779,45682,NJD,MTL
780,45682,TOR,OTT
781,45682,TBL,DET
782,45682,LAK,CBJ
783,45682,DAL,STL
784,45682,CGY,MIN
785,45682,CAR,NYI
786,45682,WSH,VAN
787,45682,NSH,ANA
788,45682,FLA,SJS
789,45683,COL,NYR
790,45683,UTA,OTT
791,45683,CGY,WPG
792,45683,MIN,CHI
793,45683,FLA,VGK
794,45684,LAK,DET
795,45684,NJD,PHI
796,45684,VAN,STL
797,45684,SEA,EDM
798,45684,PIT,SJS
799,45685,BOS,BUF
800,45685,WPG,MTL
801,45685,CHI,TBL
802,45685,CAR,NYR
803,45685,COL,NYI
804,45685,WSH,CGY
805,45685,DAL,VGK
806,45685,ANA,SEA
807,45686,MIN,TOR
808,45686,LAK,FLA
809,45686,PHI,NJD
810,45686,VAN,NSH
811,45686,PIT,UTA
812,45687,WPG,BOS
813,45687,MIN,MTL
814,45687,WSH,OTT
815,45687,LAK,TBL
816,45687,NYI,PHI
817,45687,CHI,CAR
818,45687,ANA,CGY
819,45687,DET,EDM
820,45687,CBJ,VGK
821,45687,SJS,SEA
822,45688,NSH,BUF
823,45688,VAN,DAL
824,45688,STL,COL
825,45688,CBJ,UTA
826,45689,CHI,FLA
827,45689,NYR,BOS
828,45689,MIN,OTT
829,45689,NYI,TBL
830,45689,NSH,PIT
831,45689,WPG,WSH
832,45689,LAK,CAR
833,45689,TOR,EDM
834,45689,DET,CGY
835,45690,NJD,BUF
836,45690,PHI,COL
837,45690,MTL,ANA
838,45690,NYI,FLA
839,45690,VGK,NYR
840,45690,CBJ,DAL
841,45690,STL,UTA
842,45690,DET,VAN
843,45690,CGY,SEA
844,45691,OTT,NSH
845,45692,MIN,BOS
846,45692,CBJ,BUF
847,45692,OTT,TBL
848,45692,NJD,PIT
849,45692,FLA,WSH
850,45692,VGK,NYI
851,45692,EDM,STL
852,45692,CAR,WPG
853,45692,TOR,CGY
854,45692,PHI,UTA
855,45692,COL,VAN
856,45692,DAL,ANA
857,45692,DET,SEA
858,45692,MTL,SJS
859,45693,BOS,NYR
860,45693,EDM,CHI
861,45693,MTL,LAK
862,45694,OTT,TBL
863,45694,VGK,NJD
864,45694,WSH,PHI
865,45694,UTA,CBJ
866,45694,FLA,STL
867,45694,CAR,MIN
868,45694,COL,CGY
869,45694,TOR,SEA
870,45694,VAN,SJS
871,45695,PIT,NYR
872,45695,NYI,WPG
873,45695,NSH,CHI
874,45695,COL,EDM
875,45695,DAL,LAK
876,45696,NJD,MTL
877,45696,TBL,DET
878,45696,UTA,CAR
879,45696,VGK,BOS
880,45696,OTT,FLA
881,45696,PIT,PHI
882,45696,NYR,CBJ
883,45696,CHI,STL
884,45696,TOR,VAN
885,45696,BUF,NSH
886,45696,NYI,MIN
887,45696,SEA,CGY
888,45696,ANA,LAK
889,45696,DAL,SJS
890,45697,UTA,WSH
891,45697,TBL,MTL
892,45710,EDM,PHI
893,45710,WSH,PIT
894,45710,MIN,DET
895,45710,NYR,BUF
896,45710,SEA,FLA
897,45710,DAL,NJD
898,45710,COL,NSH
899,45710,ANA,BOS
900,45710,CAR,TOR
901,45710,MTL,OTT
902,45710,CHI,CBJ
903,45710,WPG,STL
904,45710,UTA,LAK
905,45710,VAN,VGK
906,45711,EDM,WSH
907,45711,NYR,PIT
908,45711,ANA,DET
909,45711,SEA,TBL
910,45711,COL,STL
911,45711,NJD,NSH
912,45711,TOR,CHI
913,45711,DAL,NYI
914,45711,SJS,CGY
915,45711,VAN,UTA
916,45712,SJS,WPG
917,45712,VGK,LAK
918,45713,TOR,BOS
919,45713,ANA,BUF
920,45713,CAR,MTL
921,45713,EDM,TBL
922,45713,PIT,PHI
923,45713,CGY,WSH
924,45713,DAL,CBJ
925,45713,NYR,NYI
926,45713,SEA,STL
927,45713,FLA,NSH
928,45713,DET,MIN
929,45713,CHI,UTA
930,45714,WPG,OTT
931,45714,NJD,COL
932,45714,VAN,LAK
933,45715,NYI,BOS
934,45715,SJS,MTL
935,45715,CBJ,DET
936,45715,CGY,TBL
937,45715,EDM,FLA
938,45715,PHI,PIT
939,45715,STL,WSH
940,45715,BUF,CAR
941,45715,WPG,NSH
942,45715,MIN,UTA
943,45715,CHI,VGK
944,45715,VAN,ANA
945,45716,TOR,NYR
946,45716,LAK,DAL
947,45716,MIN,COL
948,45717,NSH,NYI
949,45717,TBL,WSH
950,45717,DET,CBJ
951,45717,CGY,FLA
952,45717,BOS,PIT
953,45717,MTL,BUF
954,45717,SJS,OTT
955,45717,EDM,CAR
956,45717,PHI,WPG
957,45717,LAK,STL
958,45717,NJD,UTA
959,45717,CHI,ANA
960,45717,VAN,SEA
961,45718,TOR,PIT
962,45718,BOS,MIN
963,45718,CGY,CAR
964,45718,STL,DAL
965,45718,NSH,NYR
966,45718,NJD,VGK
967,45719,OTT,WSH
968,45719,BUF,MTL
969,45719,TBL,FLA
970,45719,NYI,NYR
971,45719,SJS,TOR
972,45719,LAK,CHI
973,45720,NSH,BOS
974,45720,SJS,BUF
975,45720,CAR,DET
976,45720,CBJ,TBL
977,45720,CGY,PHI
978,45720,WPG,NYI
979,45720,NJD,DAL
980,45720,PIT,COL
981,45720,ANA,EDM
982,45720,MIN,SEA
983,45721,WSH,NYR
984,45721,OTT,CHI
985,45721,TOR,VGK
986,45721,ANA,VAN
987,45721,STL,LAK
988,45722,UTA,DET
989,45722,BUF,TBL
990,45722,CBJ,FLA
991,45722,WPG,PHI
992,45722,BOS,CAR
993,45722,SEA,NSH
994,45722,CGY,DAL
995,45722,MTL,EDM
996,45722,SJS,COL
997,45723,WPG,NJD
998,45723,DET,WSH
999,45723,UTA,CHI
1000,45723,MIN,VAN
1001,45723,PIT,VGK
1002,45723,STL,ANA
1003,45724,NYR,OTT
1004,45724,SEA,PHI
1005,45724,BOS,TBL
1006,45724,BUF,FLA
1007,45724,TOR,COL
1008,45724,MTL,CGY
1009,45724,CHI,NSH
1010,45724,STL,LAK
1011,45724,DAL,EDM
1012,45724,NYI,SJS
1013,45725,NJD,PHI
1014,45725,SEA,WSH
1015,45725,PIT,MIN
1016,45725,WPG,CAR
1017,45725,CBJ,NYR
1018,45725,LAK,VGK
1019,45725,DAL,VAN
1020,45725,NYI,ANA
1021,45726,EDM,BUF
1022,45726,DET,OTT
1023,45726,CHI,COL
1024,45726,TOR,UTA
1025,45727,FLA,BOS
1026,45727,CBJ,NJD
1027,45727,OTT,PHI
1028,45727,VGK,PIT
1029,45727,TBL,CAR
1030,45727,COL,MIN
1031,45727,NYR,WPG
1032,45727,MTL,VAN
1033,45727,WSH,ANA
1034,45727,NYI,LAK
1035,45727,NSH,SJS
1036,45728,BUF,DET
1037,45728,VAN,CGY
1038,45728,ANA,UTA
1039,45728,MTL,SEA
1040,45729,FLA,TOR
1041,45729,BOS,OTT
1042,45729,EDM,NJD
1043,45729,TBL,PHI
1044,45729,STL,PIT
1045,45729,VGK,CBJ
1046,45729,NYR,MIN
1047,45729,WSH,LAK
1048,45729,CHI,SJS
1049,45730,DET,CAR
1050,45730,EDM,NYI
1051,45730,DAL,WPG
1052,45730,COL,CGY
1053,45730,NSH,ANA
1054,45730,UTA,SEA
1055,45731,VGK,BUF
1056,45731,NJD,PIT
1057,45731,WSH,SJS
1058,45731,TBL,BOS
1059,45731,OTT,TOR
1060,45731,FLA,MTL
1061,45731,CAR,PHI
1062,45731,NYR,CBJ
1063,45731,STL,MIN
1064,45731,NSH,LAK
1065,45731,CHI,VAN
1066,45732,VGK,DET
1067,45732,DAL,COL
1068,45732,ANA,STL
1069,45732,EDM,NYR
1070,45732,FLA,NYI
1071,45732,UTA,VAN
1072,45732,WPG,SEA
1073,45733,BUF,BOS
1074,45733,PHI,TBL
1075,45733,NJD,CBJ
1076,45733,CGY,TOR
1077,45733,LAK,MIN
1078,45734,OTT,MTL
